dt,so2,no2,co,o3,pm10,pm2.5
2019-10-06,0.0025,0.00921,0.2333,0.0345,9.21,5.457
2019-10-07,0.003708,0.02338,0.35,0.0125,10.52,7.793
2019-10-08,0.00396,0.02179,0.375,0.02234,24.44,11.586
2019-10-09,0.004333,0.03024,0.4084,0.01529,25.42,10.71
2019-10-10,0.00475,0.041,0.5127,0.00829,30.08,14.44
2019-10-11,0.004272,0.02531,0.4863,0.02446,33.34,17.39
2019-10-12,0.002958,0.011,0.279,0.0367,22.83,10.96
2019-10-13,0.002542,0.018,0.325,0.02855,16.95,9.25
2019-10-14,0.002874,0.02408,0.4084,0.02058,32.84,14.914
2019-10-15,0.003042,0.0228,0.329,0.02171,17.17,8.125
2019-10-16,0.003084,0.034,0.4333,0.01646,26.86,14.375
2019-10-17,0.003626,0.03104,0.404,0.02097,25.2,14.5
2019-10-18,0.004135,0.02263,0.3364,0.02159,14.63,8.48
2019-10-19,0.003084,0.0252,0.346,0.02625,19.45,11.086
2019-10-20,0.003042,0.0332,0.4958,0.02179,31.33,20.42
2019-10-21,0.003876,0.04367,0.571,0.01804,35.66,20.8
2019-10-22,0.003626,0.0376,0.5083,0.0208,31.58,18.8
2019-10-23,0.004623,0.02129,0.3708,0.02838,20.17,12.0
2019-10-24,0.004124,0.02025,0.375,0.03635,25.5,14.336
2019-10-25,0.003374,0.02829,0.3708,0.02417,22.45,12.46
2019-10-26,0.002459,0.01971,0.3416,0.02034,23.22,13.5
2019-10-27,0.002459,0.02621,0.425,0.02104,23.62,14.336
2019-10-28,0.002375,0.03017,0.4666,0.02396,28.1,18.3
2019-10-29,0.002583,0.02634,0.404,0.02,94.2,20.5
2019-10-30,0.002459,0.03604,0.4666,0.013916,25.88,11.5
2019-10-31,0.00275,0.03705,0.5083,0.02713,78.7,23.0
2019-11-01,0.003542,0.04733,0.692,0.02333,94.25,36.84
2019-11-02,0.003542,0.05576,0.75,0.01071,76.56,36.12
2019-11-03,0.002916,0.02971,0.571,0.0235,46.12,27.58
2019-11-04,0.003042,0.03156,0.375,0.01584,15.305,8.54
2019-11-05,0.003,0.04587,0.558,0.01171,33.4,19.38
2019-11-06,0.002874,0.04672,0.6333,0.01288,45.97,26.55
2019-11-07,0.002625,0.03038,0.471,0.02405,49.03,21.2
2019-11-08,0.002708,0.0405,0.5293,0.01129,43.97,18.25
2019-11-09,0.002916,0.0492,0.671,0.00892,50.47,22.17
2019-11-11,0.002863,0.02486,0.4773,0.02441,27.53,15.55
2019-11-12,0.003876,0.0493,0.75,0.003584,38.47,21.17
2019-11-13,0.00325,0.03354,0.604,0.00792,28.3,18.58
2019-11-14,0.002792,0.02025,0.2917,0.02171,19.55,9.375
2019-11-15,0.00325,0.04184,0.521,0.003,20.05,14.875
2019-11-16,0.00325,0.0382,0.625,0.0045,28.66,21.0
2019-11-17,0.002417,0.03354,0.55,0.00771,24.31,14.5
2019-11-18,0.00225,0.01787,0.3584,0.022,69.06,14.375
2019-11-19,0.002708,0.01787,0.3125,0.02242,26.48,10.336
2019-11-20,0.004333,0.03043,0.4666,0.013336,20.23,12.38
2019-11-21,0.004833,0.04086,0.579,0.004375,34.12,18.05
2019-11-22,0.005875,0.0478,0.804,0.007042,42.12,22.05
2019-11-23,0.00525,0.04996,0.825,0.00525,33.34,17.17
2019-11-24,0.003542,0.03568,0.6665,0.008,28.2,17.83
2019-11-25,0.002583,0.02583,0.4792,0.010956,24.77,15.664
2019-11-26,0.003626,0.03693,0.571,0.00458,23.34,15.086
2019-11-27,0.004208,0.0253,0.533,0.01613,36.0,21.55
2019-11-28,0.003542,0.03275,0.55,0.009705,34.22,19.0
2019-11-29,0.003666,0.04205,0.604,0.0065,42.66,23.0
2019-11-30,0.00425,0.04755,0.604,0.00446,38.12,25.05
2019-12-01,0.003084,0.04028,0.6294,0.00846,34.4,25.7
2019-12-02,0.003304,0.01852,0.3564,0.02243,21.92,12.75
2019-12-03,0.002916,0.0406,0.521,0.006042,24.83,15.125
2019-12-04,0.003918,0.03384,0.4834,0.01229,27.7,16.38
2019-12-05,0.003166,0.01709,0.329,0.02254,18.3,10.914
2019-12-06,0.003166,0.03146,0.475,0.010086,24.44,14.375
2019-12-07,0.003792,0.05045,0.796,0.00229,39.4,27.12
2019-12-08,0.003292,0.04688,0.8706,0.0055,48.78,36.9
2019-12-09,0.00429,0.05008,0.7456,0.0025,58.6,41.38
2019-12-10,0.004124,0.06082,0.95,0.005833,79.7,57.72
2019-12-11,0.003666,0.02855,0.5874,0.02333,62.78,40.97
2019-12-12,0.003042,0.02263,0.3916,0.01496,17.6,13.96
2019-12-13,0.003708,0.043,0.571,0.004124,23.48,15.96
2019-12-14,0.003834,0.0285,0.575,0.01158,35.97,25.42
2019-12-15,0.003542,0.0416,0.75,0.006958,32.9,22.75
2019-12-16,0.005,0.0487,0.75,0.003708,35.22,20.2
2019-12-17,0.003834,0.03717,0.5957,0.00792,23.17,17.83
2019-12-18,0.002832,0.0312,0.579,0.00975,33.12,24.08
2019-12-19,0.00321,0.032,0.4895,0.010056,24.77,17.83
2019-12-20,0.004,0.02863,0.4583,0.01458,28.67,20.17
2019-12-21,0.00404,0.04596,0.65,0.002916,32.5,24.38
2019-12-22,0.00429,0.04184,0.696,0.007416,58.12,45.34
2019-12-23,0.00408,0.03796,0.7085,0.011086,52.28,43.38
2019-12-24,0.004707,0.04263,0.8374,0.00838,66.2,54.34
2019-12-25,0.003876,0.0465,0.7876,0.003626,46.4,36.22
2019-12-26,0.004208,0.03595,0.5957,0.011795,45.62,33.38
2019-12-27,0.00375,0.02904,0.4666,0.01955,32.4,24.75
2019-12-28,0.004166,0.04553,0.5874,0.005085,40.9,27.3
2019-12-29,0.003666,0.03867,0.5874,0.00796,43.12,29.05
2019-12-30,0.003708,0.0334,0.6,0.012085,35.28,24.83
2019-12-31,0.003124,0.01971,0.3416,0.02097,24.7,16.45
2020-01-01,0.003208,0.04022,0.65,0.003166,32.53,22.95
2020-01-02,0.004,0.04312,0.7173,0.00261,56.9,40.1
2020-01-03,0.004124,0.0412,0.7793,0.00804,62.28,45.22
2020-01-04,0.0045,0.04395,0.8833,0.01125,53.72,39.47
2020-01-05,0.004333,0.0435,0.8335,0.00787,46.28,35.22
2020-01-06,0.00446,0.03458,0.6206,0.00825,35.28,26.95
2020-01-07,0.00446,0.0323,0.525,0.007084,11.734,9.95
2020-01-08,0.003042,0.02533,0.55,0.01488,26.78,22.33
2020-01-09,0.003626,0.02617,0.5625,0.01842,47.97,41.75
2020-01-10,0.00396,0.0421,0.7417,0.007416,59.84,50.22
2020-01-11,0.003918,0.03708,0.7876,0.01483,51.6,41.53
2020-01-12,0.003918,0.02138,0.5957,0.02567,43.25,35.47
2020-01-13,0.003319,0.02318,0.3955,0.01941,26.55,19.73
2020-01-14,0.004166,0.036,0.558,0.00992,29.92,20.88
2020-01-15,0.00408,0.03357,0.5835,0.011795,34.5,24.75
2020-01-16,0.00475,0.03595,0.6543,0.010666,42.0,29.5
2020-01-17,0.004875,0.0471,0.775,0.004543,52.78,35.34
2020-01-18,0.00446,0.04538,0.783,0.008835,57.22,36.9
2020-01-19,0.00408,0.0358,0.7627,0.01512,57.03,39.12
2020-01-20,0.004417,0.02579,0.533,0.02292,50.38,28.2
2020-01-21,0.005333,0.03775,0.604,0.01263,39.0,22.67
2020-01-22,0.005333,0.04608,0.692,0.00404,41.88,26.05
2020-01-23,0.00496,0.04382,0.7793,0.0135,59.53,36.66
2020-01-24,0.00408,0.03845,0.829,0.013336,68.8,49.4
2020-01-25,0.003292,0.03775,0.717,0.007042,45.47,35.25
2020-01-26,0.003374,0.02092,0.4583,0.02205,24.17,18.5
2020-01-27,0.003292,0.00867,0.2291,0.0373,10.875,6.0
2020-01-28,0.00446,0.018,0.3416,0.02658,12.625,7.168
2020-01-29,0.00446,0.02742,0.3916,0.0155,17.12,9.586
2020-01-30,0.004707,0.02588,0.4167,0.01895,17.2,11.375
2020-01-31,0.0035,0.02776,0.45,0.02145,26.8,20.25
2020-02-01,0.003584,0.0393,0.7666,0.01717,64.0,50.22
2020-02-02,0.003666,0.03238,0.783,0.02109,67.3,53.22
2020-02-03,0.003374,0.01762,0.35,0.0292,24.83,17.05
2020-02-04,0.003334,0.02446,0.404,0.02184,23.0,16.5
2020-02-05,0.003365,0.0145,0.3455,0.02473,23.1,11.81
2020-02-06,0.003626,0.02992,0.4875,0.01221,36.16,19.2
2020-02-07,0.003334,0.03403,0.525,0.012085,36.22,23.0
2020-02-08,0.003374,0.01508,0.4624,0.03265,40.88,28.58
2020-02-09,0.003416,0.02654,0.525,0.02246,35.75,25.2
2020-02-10,0.00396,0.0429,0.65,0.01133,47.53,30.55
2020-02-11,0.005085,0.05106,0.7334,0.006916,54.53,34.66
2020-02-12,0.0055,0.04767,0.796,0.005627,48.12,31.62
2020-02-13,0.00325,0.0374,0.692,0.01129,71.94,51.9
2020-02-14,0.003918,0.04346,0.8667,0.01133,82.7,59.88
2020-02-15,0.003876,0.03156,0.6875,0.02179,58.4,44.75
2020-02-16,0.0025,0.013084,0.475,0.026,25.3,19.08
2020-02-17,0.002792,0.01488,0.3625,0.02808,30.95,18.45
2020-02-18,0.003292,0.0228,0.3833,0.02237,21.55,15.0
2020-02-19,0.004784,0.0443,0.635,0.006783,31.47,23.14
2020-02-20,0.005085,0.0461,0.696,0.006626,55.25,41.5
2020-02-21,0.004707,0.04016,0.6377,0.01546,59.38,44.12
2020-02-22,0.003042,0.0162,0.5415,0.0327,68.06,38.4
2020-02-23,0.003124,0.01704,0.325,0.0331,21.05,12.125
2020-02-24,0.004707,0.0425,0.5625,0.01317,35.66,20.33
2020-02-25,0.004665,0.02092,0.4084,0.02821,19.05,11.164
2020-02-26,0.00396,0.02516,0.404,0.01955,18.17,10.625
2020-02-27,0.003374,0.02391,0.3708,0.0202,12.625,7.707
2020-02-28,0.003292,0.03653,0.4917,0.00579,24.05,16.38
2020-02-29,0.0035,0.02975,0.4917,0.01454,23.2,15.875
2020-03-01,0.003,0.02805,0.6123,0.0145,42.0,31.8
2020-03-02,0.003334,0.02126,0.454,0.02913,36.78,27.83
2020-03-03,0.003365,0.03345,0.5137,0.0181,43.47,32.47
2020-03-04,0.002916,0.0165,0.4666,0.0381,44.22,33.97
2020-03-05,0.002916,0.02158,0.421,0.02966,34.47,26.95
2020-03-06,0.002842,0.0452,0.5317,0.007156,36.5,25.7
2020-03-07,0.003584,0.04422,0.6,0.01141,53.84,40.5
2020-03-08,0.00325,0.03995,0.625,0.022,56.28,43.4
2020-03-09,0.00375,0.04633,0.646,0.01813,60.78,44.47
2020-03-10,0.003042,0.02646,0.558,0.01866,36.25,26.95
2020-03-11,0.002459,0.01637,0.3333,0.02779,30.88,13.336
2020-03-12,0.002417,0.03017,0.4167,0.013,32.6,14.086
2020-03-13,0.002874,0.015,0.3374,0.03162,29.45,13.414
2020-03-14,0.002832,0.01833,0.4167,0.0331,37.38,19.83
2020-03-15,0.002625,0.012955,0.4126,0.03378,39.25,17.45
2020-03-16,0.002832,0.01859,0.3542,0.02812,21.55,12.414
2020-03-17,0.002832,0.03128,0.471,0.02034,45.38,21.92
2020-03-18,0.00375,0.03882,0.5835,0.02184,55.78,32.78
2020-03-19,0.00325,0.01791,0.3916,0.04187,54.9,22.55
2020-03-20,0.003,0.021,0.3542,0.02783,35.53,10.29
2020-03-21,0.003542,0.02496,0.4084,0.03775,46.78,16.83
2020-03-22,0.003626,0.011375,0.3333,0.0422,36.03,15.625
2020-03-23,0.003876,0.03296,0.4958,0.03326,46.47,27.58
2020-03-24,0.00375,0.03955,0.5625,0.0252,54.47,34.6
2020-03-25,0.004417,0.04092,0.55,0.02933,47.66,31.12
2020-03-26,0.004833,0.03333,0.5083,0.0324,46.6,29.67
2020-03-27,0.003708,0.01772,0.3958,0.02908,37.5,18.95
2020-03-28,0.002958,0.011,0.3,0.0374,29.25,8.29
2020-03-29,0.003374,0.01646,0.3833,0.0366,36.78,16.12
2020-03-30,0.003864,0.03717,0.5,0.02368,48.0,26.77
2020-03-31,0.003834,0.04532,0.5293,0.02109,47.16,26.58
2020-04-01,0.00375,0.02142,0.454,0.0445,61.62,29.62
2020-04-02,0.003084,0.02716,0.4292,0.03226,35.0,24.25
2020-04-03,0.003458,0.0275,0.4875,0.03604,51.9,29.67
2020-04-04,0.003084,0.01458,0.4084,0.04105,63.72,27.25
2020-04-05,0.002832,0.013664,0.346,0.04364,40.84,22.17
2020-04-06,0.003084,0.03021,0.4292,0.02959,46.66,20.45
2020-04-07,0.003416,0.02776,0.4333,0.03305,50.84,23.95
2020-04-08,0.00325,0.013794,0.3333,0.042,39.0,19.2
2020-04-09,0.00313,0.0197,0.3958,0.03986,42.2,23.69
2020-04-10,0.00325,0.02579,0.425,0.03513,39.6,24.67
2020-04-11,0.002874,0.0227,0.404,0.03674,33.5,20.42
2020-04-12,0.002625,0.01234,0.3667,0.04263,27.17,18.5
2020-04-13,0.003124,0.01741,0.329,0.03946,22.0,12.414
2020-04-14,0.00325,0.03558,0.4583,0.03546,45.84,27.83
2020-04-15,0.003584,0.03445,0.521,0.05188,58.66,36.75
2020-04-16,0.003626,0.02612,0.4624,0.054,46.88,28.75
2020-04-17,0.002958,0.02475,0.3833,0.02808,37.16,19.62
2020-04-18,0.002583,0.01787,0.35,0.033,25.88,13.164
2020-04-19,0.0025,0.01633,0.3625,0.03033,22.2,15.0
2020-04-20,0.002083,0.01466,0.3333,0.03854,12.625,8.664
2020-04-21,0.002125,0.01258,0.2666,0.03726,34.47,10.164
2020-04-22,0.00204,0.010086,0.2666,0.0328,69.4,11.0
2020-04-23,0.002542,0.01275,0.3,0.03433,38.84,12.875
2020-04-24,0.003042,0.01833,0.3542,0.04312,34.34,13.336
2020-04-25,0.00325,0.01488,0.3958,0.06046,51.22,23.67
2020-04-26,0.002625,0.010956,0.3083,0.0454,27.5,15.0
2020-04-27,0.003227,0.02377,0.3728,0.0327,31.86,17.95
2020-04-28,0.003084,0.02483,0.3916,0.03775,33.6,19.42
2020-04-29,0.003666,0.0255,0.4333,0.0472,42.9,25.8
2020-04-30,0.003042,0.02559,0.3833,0.0322,32.6,18.83
2020-05-01,0.0025,0.011375,0.35,0.0375,47.88,30.95
2020-05-02,0.00225,0.01258,0.346,0.0317,47.9,30.2
2020-05-03,0.002708,0.01071,0.3083,0.03265,28.17,19.3
2020-05-04,0.002583,0.021,0.3708,0.03004,31.42,16.58
2020-05-05,0.003084,0.02417,0.4333,0.0215,34.66,20.3
2020-05-06,0.003042,0.02487,0.3916,0.03108,30.55,17.42
2020-05-07,0.002792,0.01825,0.3042,0.04117,24.33,13.414
2020-05-08,0.003084,0.02396,0.275,0.0392,23.3,12.914
2020-05-09,0.002167,0.01217,0.2876,0.03204,12.73,8.914
2020-05-10,0.00204,0.01225,0.4167,0.0415,27.5,20.33
2020-05-11,0.002653,0.01791,0.4739,0.041,98.6,29.86
2020-05-12,0.00225,0.016,0.375,0.03464,40.22,16.3
2020-05-13,0.002666,0.02179,0.3208,0.02808,28.45,10.625
2020-05-14,0.003584,0.03079,0.3625,0.02684,38.75,14.25
2020-05-15,0.003,0.01926,0.3208,0.02829,28.3,12.0
2020-05-16,0.002125,0.02179,0.421,0.022,20.17,13.5
2020-05-17,0.002125,0.01404,0.4167,0.03745,36.78,25.12
2020-05-18,0.002542,0.0188,0.471,0.0347,37.47,24.58
2020-05-19,0.003042,0.011086,0.2876,0.03009,14.336,7.582
2020-05-20,0.002666,0.01063,0.2167,0.02496,6.5,3.625
2020-05-21,0.002695,0.02144,0.3086,0.02412,18.23,9.91
2020-05-22,0.003458,0.02692,0.4084,0.03117,37.75,25.17
2020-05-23,0.003708,0.02145,0.425,0.03738,45.16,31.75
2020-05-24,0.002708,0.01083,0.3125,0.03372,23.62,17.92
2020-05-25,0.002708,0.02388,0.4792,0.03546,33.72,24.42
2020-05-26,0.002708,0.02654,0.5044,0.02937,36.16,23.88
2020-05-27,0.002583,0.0182,0.3708,0.03726,23.05,14.664
2020-05-28,0.003334,0.02258,0.3875,0.04382,28.45,18.83
2020-05-29,0.002874,0.02759,0.425,0.03418,34.62,21.92
2020-05-30,0.003,0.02338,0.4292,0.0502,37.12,26.92
2020-05-31,0.003334,0.015205,0.425,0.0563,37.53,29.05
2020-06-01,0.002625,0.014626,0.2834,0.0381,19.95,10.5
2020-06-02,0.002916,0.02296,0.3833,0.02875,22.83,13.5
2020-06-03,0.0025,0.01537,0.3958,0.04794,44.4,24.0
2020-06-04,0.002375,0.0158,0.375,0.04935,53.25,26.33
2020-06-05,0.002542,0.02396,0.4666,0.04834,46.72,25.38
2020-06-06,0.002958,0.01938,0.4666,0.05945,52.84,33.5
2020-06-07,0.003458,0.01204,0.4292,0.05225,47.84,28.75
2020-06-08,0.002832,0.01854,0.3792,0.04562,40.12,24.08
2020-06-09,0.003273,0.02809,0.4,0.03705,45.94,26.38
2020-06-10,0.003626,0.028,0.404,0.03247,43.88,28.0
2020-06-11,0.003166,0.01646,0.3208,0.02971,29.62,21.05
2020-06-12,0.00404,0.03818,0.5166,0.01859,43.28,24.5
2020-06-13,0.003792,0.02263,0.4375,0.05563,47.72,28.55
2020-06-14,0.002832,0.01229,0.3625,0.04724,36.53,24.38
2020-06-15,0.00325,0.01712,0.346,0.04062,25.05,15.375
2020-06-16,0.003416,0.01917,0.558,0.07715,52.84,39.84
2020-06-17,0.004417,0.02412,0.554,0.0509,45.47,32.53
2020-06-18,0.003792,0.02266,0.4458,0.0428,33.75,23.5
2020-06-19,0.00335,0.01741,0.3416,0.0381,25.55,16.8
2020-06-20,0.003208,0.0222,0.4458,0.04355,38.4,26.25
2020-06-21,0.002916,0.01429,0.3958,0.0494,34.22,25.8
2020-06-22,0.003092,0.024,0.4167,0.04416,39.75,26.92
2020-06-23,0.004,0.03918,0.491,0.036,41.1,27.05
2020-06-24,0.003769,0.01712,0.3333,0.02983,28.25,20.92
2020-06-25,0.002958,0.01546,0.3333,0.0252,11.836,7.918
2020-06-26,0.0025,0.0163,0.3708,0.0372,20.55,15.086
2020-06-27,0.003416,0.01875,0.3916,0.04193,24.45,17.58
2020-06-28,0.002583,0.010956,0.3542,0.04437,28.88,21.88
2020-06-29,0.003084,0.016,0.4084,0.03363,34.38,26.05
2020-06-30,0.003166,0.00987,0.2583,0.03378,9.21,5.55
2020-07-01,0.002459,0.01888,0.346,0.02467,19.42,13.086
2020-07-02,0.003166,0.01721,0.4624,0.04678,46.16,34.84
2020-07-03,0.003084,0.0155,0.404,0.03455,33.62,23.95
2020-07-04,0.002874,0.014,0.3167,0.04153,20.95,15.46
2020-07-05,0.002958,0.01241,0.3792,0.05096,27.23,23.12
2020-07-06,0.003042,0.01738,0.3958,0.04358,26.05,20.12
2020-07-07,0.002832,0.01755,0.3416,0.02975,19.12,13.375
2020-07-08,0.002666,0.02225,0.404,0.03925,30.38,21.92
2020-07-09,0.002916,0.02129,0.4583,0.04205,34.7,25.67
2020-07-10,0.003044,0.0097,0.3044,0.03387,15.59,11.32
2020-07-11,0.002417,0.006416,0.2291,0.03592,7.707,4.418
2020-07-12,0.002083,0.00816,0.2583,0.028,12.664,9.04
2020-07-13,0.00275,0.00625,0.2167,0.02588,7.875,4.418
2020-07-14,0.002916,0.00816,0.2125,0.02328,6.543,3.25
2020-07-15,0.002916,0.0135,0.2583,0.01888,11.04,6.25
2020-07-16,0.003042,0.02608,0.4,0.02824,28.12,17.92
2020-07-17,0.002916,0.02638,0.454,0.0305,36.38,24.42
2020-07-18,0.002874,0.02367,0.4792,0.03958,39.47,28.75
2020-07-19,0.002209,0.00875,0.3042,0.02612,20.17,15.96
2020-07-20,0.002125,0.012,0.3792,0.02266,19.0,12.46
2020-07-21,0.002417,0.018,0.4666,0.0396,28.2,21.12
2020-07-22,0.0035,0.02184,0.471,0.01724,24.25,18.17
2020-07-23,0.003092,0.012726,0.3318,0.02318,17.23,11.18
2020-07-24,0.002666,0.006542,0.2208,0.0292,6.75,2.834
2020-07-25,0.002708,0.008545,0.2084,0.01938,6.0,2.791
2020-07-26,0.0025,0.01083,0.2666,0.02779,9.086,6.668
2020-07-27,0.002625,0.01104,0.2876,0.01796,12.336,7.582
2020-07-28,0.002832,0.012085,0.2876,0.0185,13.164,7.418
2020-07-29,0.003084,0.01909,0.4,0.00909,12.125,7.582
2020-07-30,0.002708,0.01979,0.3958,0.02129,19.55,14.836
2020-07-31,0.003,0.01962,0.3833,0.02129,25.0,17.83
2020-08-01,0.00225,0.013,0.3,0.007126,15.29,8.63
2020-08-02,0.00204,0.01104,0.2625,0.01483,11.54,6.617
2020-08-03,0.002136,0.01368,0.2773,0.0125,15.0,10.37
2020-08-04,0.003,0.0115,0.2542,0.006916,34.53,24.38
2020-08-05,0.002958,0.01417,0.3208,0.00408,33.1,22.2
2020-08-06,0.002625,0.006,0.2625,0.01616,16.25,8.586
2020-08-10,0.002363,0.00867,0.3364,0.00673,13.55,6.363
2020-08-11,0.00204,0.0085,0.346,0.0165,9.75,6.582
2020-08-12,0.002375,0.00938,0.375,0.01446,23.95,15.586
2020-08-13,0.002,0.00808,0.3542,0.01967,27.7,15.125
2020-08-14,0.002,0.00825,0.3208,0.02754,34.53,23.05
2020-08-15,0.002,0.01025,0.3167,0.0312,39.84,33.38
2020-08-16,0.00204,0.004917,0.1333,0.01654,22.88,16.33
2020-08-17,0.002417,0.007416,0.11664,0.0205,26.88,19.0
2020-08-18,0.002874,0.01033,0.1125,0.02174,36.12,26.92
2020-08-19,0.004,0.009125,0.1,0.01442,44.28,33.0
2020-08-20,0.003458,0.00921,0.1,0.02092,38.47,28.58
2020-08-21,0.003092,0.00893,0.1772,0.010635,27.95,20.55
2020-08-27,0.002832,0.0122,0.296,0.02567,21.67,14.375
2020-08-28,0.003458,0.01221,0.3916,0.01888,22.38,17.25
2020-08-29,0.00396,0.00987,0.3542,0.01271,15.625,10.664
2020-08-30,0.003084,0.007,0.2583,0.02634,14.375,10.71
2020-08-31,0.00425,0.006874,0.2625,0.01996,11.375,4.543
2020-09-01,0.003292,0.0105,0.329,0.02725,19.88,8.664
2020-09-02,0.00479,0.00821,0.3208,0.00946,12.375,7.582
2020-09-03,0.003092,0.0065,0.2727,0.03513,14.37,7.273
2020-09-04,0.003292,0.01458,0.3958,0.03708,23.5,13.46
2020-09-05,0.004124,0.01425,0.4084,0.03745,28.3,21.05
2020-09-06,0.003542,0.008,0.325,0.02916,20.67,15.414
2020-09-07,0.003084,0.006832,0.2708,0.03403,6.75,4.0
2020-09-08,0.002792,0.01083,0.3042,0.04047,24.2,14.5
2020-09-09,0.002916,0.01383,0.3958,0.03503,26.12,20.33
2020-09-10,0.003542,0.01695,0.4417,0.03342,25.33,18.8
2020-09-11,0.00408,0.01163,0.3584,0.02841,23.27,16.56
2020-09-12,0.00408,0.00838,0.2834,0.02846,10.125,6.707
2020-09-13,0.003,0.00629,0.2542,0.02634,7.0,3.834
2020-09-14,0.003124,0.01358,0.4292,0.0255,21.88,14.414
2020-09-15,0.003458,0.01688,0.5044,0.0333,32.25,24.3
2020-09-16,0.003092,0.01895,0.4092,0.0229,21.28,16.19
2020-09-17,0.003374,0.02458,0.3833,0.02109,20.92,10.086
2020-09-18,0.003042,0.02328,0.3374,0.0312,20.45,8.54
2020-09-19,0.003042,0.02309,0.3667,0.02855,18.38,9.914
2020-09-20,0.003208,0.0135,0.2834,0.03156,16.58,10.75
2020-09-21,0.00325,0.02571,0.35,0.01637,22.17,13.21
2020-09-22,0.00325,0.01479,0.2917,0.02591,12.336,7.418
2020-09-23,0.003,0.01325,0.2834,0.02725,7.293,3.666
2020-09-24,0.003166,0.01192,0.2125,0.02908,8.04,3.666
2020-09-25,0.003834,0.015205,0.25,0.02596,11.375,5.875
2020-09-26,0.003458,0.01563,0.25,0.02458,12.75,6.707
2020-09-27,0.002832,0.01608,0.2708,0.02417,12.914,8.336
2020-09-28,0.003,0.031,0.3667,0.01663,20.83,12.336
2020-09-29,0.003166,0.03079,0.4126,0.02158,28.95,17.62
2020-09-30,0.002874,0.02075,0.3625,0.02446,26.75,17.95
2020-10-01,0.002417,0.01229,0.275,0.034,14.54,10.54
2020-10-02,0.002666,0.0162,0.3208,0.03857,21.58,15.54
2020-10-03,0.002625,0.01974,0.45,0.0345,33.1,20.12
2020-10-04,0.002792,0.01554,0.3584,0.03445,24.0,14.79
2020-10-05,0.002958,0.01613,0.3374,0.02075,20.58,9.375
2020-10-06,0.003584,0.02266,0.4084,0.01979,20.8,11.0
2020-10-07,0.004917,0.02687,0.3916,0.01587,21.0,10.96
2020-10-08,0.003708,0.02121,0.2876,0.02309,13.836,7.125
2020-10-09,0.003124,0.01596,0.2291,0.03534,14.586,8.086
2020-10-10,0.002625,0.02008,0.2625,0.03072,15.836,9.5
2020-10-11,0.00225,0.02162,0.3167,0.0275,18.58,11.836
2020-10-12,0.003042,0.03384,0.4292,0.01791,31.45,17.75
2020-10-13,0.00325,0.03041,0.3667,0.01758,23.88,10.914
2020-10-14,0.003584,0.03308,0.4375,0.01508,29.58,12.664
2020-10-15,0.0035,0.03754,0.3958,0.01325,30.42,12.336
2020-10-16,0.003876,0.05154,0.525,0.004623,33.53,17.3
2020-10-17,0.003166,0.03754,0.5166,0.01675,28.58,17.95
2020-10-18,0.003416,0.03738,0.4458,0.02225,25.25,14.836
2020-10-19,0.004,0.04947,0.575,0.02483,48.0,27.92
2020-10-20,0.004,0.05786,0.679,0.01733,53.4,32.47
2020-10-21,0.00457,0.05118,0.548,0.007286,39.66,25.53
2020-10-22,0.003876,0.02754,0.454,0.0185,58.5,28.95
2020-10-23,0.003208,0.01604,0.3125,0.02162,21.45,9.46
2020-10-24,0.003042,0.02042,0.346,0.02025,22.0,10.164
2020-10-25,0.003542,0.03247,0.4875,0.01559,26.42,15.836
2020-10-26,0.00408,0.04178,0.6333,0.01854,47.12,28.88
2020-10-27,0.0045,0.0496,0.7,0.01938,69.3,47.47
2020-10-28,0.004,0.0287,0.4624,0.02359,44.47,24.7
2020-10-29,0.004,0.0352,0.4727,0.01232,33.7,15.41
2020-10-30,0.005043,0.03955,0.6084,0.01187,39.12,19.22
2020-10-31,0.003708,0.03497,0.3916,0.0207,24.38,14.664
2020-11-01,0.002916,0.03058,0.4917,0.01967,38.88,25.83
2020-11-02,0.003626,0.0293,0.5083,0.013664,40.28,17.92
2020-11-03,0.002916,0.01458,0.2917,0.02242,17.92,7.832
2020-11-04,0.003042,0.02588,0.3542,0.01817,24.5,10.54
2020-11-05,0.003876,0.0485,0.533,0.006584,33.6,18.05
2020-11-06,0.00446,0.05276,0.5874,0.00529,40.28,26.55
2020-11-07,0.00408,0.04153,0.5625,0.025,74.44,37.9
2020-11-08,0.003166,0.01784,0.3584,0.02184,47.38,14.29
2020-11-09,0.003042,0.02605,0.3374,0.01312,22.7,9.125
2020-11-10,0.00396,0.03476,0.475,0.01175,24.75,11.46
2020-11-11,0.004208,0.04953,0.6416,0.00579,37.22,19.95
2020-11-12,0.004833,0.06647,0.696,0.00646,56.84,39.53
2020-11-13,0.004543,0.07336,0.817,0.007668,73.4,52.25
2020-11-14,0.004166,0.05518,0.7793,0.01241,65.06,44.6
2020-11-15,0.003584,0.05075,0.671,0.016,64.2,47.12
2020-11-16,0.004524,0.05258,0.7764,0.01157,64.75,46.53
2020-11-17,0.004543,0.05313,0.7085,0.0182,55.88,41.78
2020-11-18,0.004623,0.0374,0.533,0.00879,39.75,30.8
2020-11-19,0.002916,0.01772,0.3916,0.02217,15.125,9.55
2020-11-20,0.002375,0.015335,0.3333,0.02087,19.17,13.71
2020-11-21,0.002417,0.02533,0.4126,0.013,22.75,17.8
2020-11-22,0.00204,0.01974,0.375,0.02313,23.25,18.67
